,user_id,username,anime_id,anime_title,score
1068,37,megan,7,Witch Hunter Robin,9
1069,37,megan,548,Wonderful Days,8
1070,37,megan,1818,Claymore,7
1071,37,megan,591,Amaenaide yo!!,5
1072,37,megan,1838,Mitsu x Mitsu Drops,5
1073,47,kei-clone,1589,Bartender,6
1074,47,kei-clone,4181,Clannad: After Story,8
1075,47,kei-clone,62,D.C.: Da Capo,5
1076,47,kei-clone,2924,ef: A Tale of Memories.,6
1077,47,kei-clone,72,Full Metal Panic? Fumoffu,8
1078,47,kei-clone,2026,Hayate no Gotoku!,7
1079,47,kei-clone,5680,K-On!,7
1080,47,kei-clone,10620,Mirai Nikki (TV),6
1081,47,kei-clone,1113,One: Kagayaku Kisetsu e - True Stories,5
1082,47,kei-clone,2605,Sayonara Zetsubou Sensei,7
1083,47,kei-clone,1827,Seirei no Moribito,8
1084,47,kei-clone,16498,Shingeki no Kyojin,8
1085,47,kei-clone,2923,Shugo Chara!,8
1086,47,kei-clone,4654,Toaru Majutsu no Index,8
1087,47,kei-clone,3417,Yawaraka Sangokushi Tsukisase!! Ryofuko-chan,5
1088,47,kei-clone,320,A Kite,6
1089,47,kei-clone,53,Ai Yori Aoshi,7
1090,47,kei-clone,394,Ai Yori Aoshi: Enishi,6
1091,47,kei-clone,101,Air,8
1092,47,kei-clone,656,Air in Summer,8
1093,47,kei-clone,713,Air Movie,3
1094,47,kei-clone,66,Azumanga Daiou The Animation,9
1095,47,kei-clone,659,Azumanga Daiou: Gekijou Tanpen,8
1096,47,kei-clone,357,Bokusatsu Tenshi Dokuro-chan,5
1097,47,kei-clone,1689,Byousoku 5 Centimeter,10
1098,47,kei-clone,596,Chobits: Chibits,7
1099,47,kei-clone,2167,Clannad,9
1100,47,kei-clone,6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",9
1101,47,kei-clone,4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",9
1102,47,kei-clone,1575,Code Geass: Hangyaku no Lelouch,8
1103,47,kei-clone,1,Cowboy Bebop,7
1104,47,kei-clone,5,Cowboy Bebop: Tengoku no Tobira,5
1105,47,kei-clone,26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,7
1106,47,kei-clone,29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,7
1107,47,kei-clone,1535,Death Note,8
1108,47,kei-clone,563,DNA²,5
1109,47,kei-clone,2166,Doujin Work,7
1110,47,kei-clone,226,Elfen Lied,8
1111,47,kei-clone,376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",7
1112,47,kei-clone,317,Final Fantasy VII: Advent Children,7
1113,47,kei-clone,227,FLCL,3
1114,47,kei-clone,71,Full Metal Panic!,7
1115,47,kei-clone,121,Fullmetal Alchemist,10
1116,47,kei-clone,430,Fullmetal Alchemist: The Conqueror of Shamballa,5
1117,47,kei-clone,1858,Gakuen Utopia Manabi Straight!,9
1118,47,kei-clone,3219,Gakuen Utopia Manabi Straight!: Natsu da! Manabi da! Kyouka Gasshuku da!,7
1119,47,kei-clone,245,Great Teacher Onizuka,8
1120,47,kei-clone,587,Hanbun no Tsuki ga Noboru Sora,8
1121,47,kei-clone,2798,Hatsu Inu The Animation,7
1122,47,kei-clone,1852,Hidamari Sketch,7
1123,47,kei-clone,934,Higurashi no Naku Koro ni,9
1124,47,kei-clone,256,Hoshi no Koe,10
1125,47,kei-clone,578,Hotaru no Haka,9
1126,47,kei-clone,488,Ichigo Mashimaro,9
1127,47,kei-clone,1888,Ichigo Mashimaro OVA,8
1128,47,kei-clone,3958,Kannagi,8
1129,47,kei-clone,1004,Kanojo to Kanojo no Neko,7
1130,47,kei-clone,144,Kanon,8
1131,47,kei-clone,1530,Kanon (2006),10
1132,47,kei-clone,704,Kanon Kazahana,8
1133,47,kei-clone,93,Kidou Senshi Gundam SEED,9
1134,47,kei-clone,147,Kimi ga Nozomu Eien,8
1135,47,kei-clone,32281,Kimi no Na wa.,7
1136,47,kei-clone,433,"Kumo no Mukou, Yakusoku no Basho",7
1137,47,kei-clone,837,Kyou no 5 no 2,8
1138,47,kei-clone,189,Love Hina,7
1139,47,kei-clone,190,Love Hina Again,8
1140,47,kei-clone,191,Love Hina Christmas Special: Silent Eve,7
1141,47,kei-clone,192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,7
1142,47,kei-clone,1887,Lucky☆Star,7
1143,47,kei-clone,4472,Lucky☆Star: Original na Visual to Animation,8
1144,47,kei-clone,76,Mahou Shoujo Lyrical Nanoha,5
1145,47,kei-clone,512,Majo no Takkyuubin,7
1146,47,kei-clone,2963,Minami-ke,9
1147,47,kei-clone,3225,Minami-ke Okawari,7
1148,47,kei-clone,2367,Moetan,7
1149,47,kei-clone,4421,Moetan Specials,8
1150,47,kei-clone,164,Mononoke Hime,10
1151,47,kei-clone,761,Naruto: Akaki Yotsuba no Clover wo Sagase,5
1152,47,kei-clone,594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,6
1153,47,kei-clone,30,Neon Genesis Evangelion,7
1154,47,kei-clone,31,Neon Genesis Evangelion: Death & Rebirth,7
1155,47,kei-clone,32,Neon Genesis Evangelion: The End of Evangelion,7
1156,47,kei-clone,30276,One Punch Man,8
1157,47,kei-clone,853,Ouran Koukou Host Club,7
1158,47,kei-clone,527,Pokemon,6
1159,47,kei-clone,528,Pokemon Movie 01: Mewtwo no Gyakushuu,5
1160,47,kei-clone,1117,Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan,6
1161,47,kei-clone,1118,Pokemon Movie 03: Kesshoutou no Teiou Entei,7
1162,47,kei-clone,564,Puni Puni☆Poemii,6
1163,47,kei-clone,710,Rec,6
1164,47,kei-clone,64,Rozen Maiden,4
1165,47,kei-clone,46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,8
1166,47,kei-clone,401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,9
1167,47,kei-clone,44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,10
1168,47,kei-clone,205,Samurai Champloo,6
1169,47,kei-clone,3328,School Days: Magical Heart Kokoro-chan,7
1170,47,kei-clone,24,School Rumble,9
1171,47,kei-clone,846,School Rumble Ni Gakki,9
1172,47,kei-clone,517,School Rumble: Ichi Gakki Hoshuu,7
1173,47,kei-clone,199,Sen to Chihiro no Kamikakushi,7
1174,47,kei-clone,355,Shakugan no Shana,8
1175,47,kei-clone,1066,Shakugan no Shana-tan,8
1176,47,kei-clone,3221,Shakugan no Shana-tan Movie,7
1177,47,kei-clone,1531,Shakugan no Shana: Koi to Onsen no Kougai Gakushuu!,7
1178,47,kei-clone,154,Shaman King,8
1179,47,kei-clone,1480,Sky Girls OVA,3
1180,47,kei-clone,534,Slayers,5
1181,47,kei-clone,1965,Sola,7
1182,47,kei-clone,1362,Street Fighter II Movie,2
1183,47,kei-clone,849,Suzumiya Haruhi no Yuuutsu,10
1184,47,kei-clone,4382,Suzumiya Haruhi no Yuuutsu (2009),5
1185,47,kei-clone,1072,Sweat Punch,4
1186,47,kei-clone,2001,Tengen Toppa Gurren Lagann,8
1187,47,kei-clone,2236,Toki wo Kakeru Shoujo,8
1188,47,kei-clone,823,Virgin Night,5
1189,47,kei-clone,156,X,4
1190,47,kei-clone,595,X OVA,8
1191,47,kei-clone,1195,Zero no Tsukaima,8
1192,47,kei-clone,48,.hack//Sign,5
1193,47,kei-clone,269,Bleach,4
1194,47,kei-clone,232,Cardcaptor Sakura,6
1195,47,kei-clone,3841,Chi's Sweet Home,6
1196,47,kei-clone,59,Chobits,7
1197,47,kei-clone,122,Full Moon wo Sagashite,4
1198,47,kei-clone,16,Hachimitsu to Clover,6
1199,47,kei-clone,379,Heppoko Jikken Animation Excel♥Saga,6
1200,47,kei-clone,228,Jigoku Shoujo,7
1201,47,kei-clone,94,Kidou Senshi Gundam SEED Destiny,2
1202,47,kei-clone,276,Mahoromatic: Automatic Maiden,6
1203,47,kei-clone,1722,Nagasarete Airantou,6
1204,47,kei-clone,1735,Naruto: Shippuuden,5
1205,47,kei-clone,675,One: Kagayaku Kisetsu e,1
1206,47,kei-clone,490,Paniponi Dash!,6
1207,47,kei-clone,210,Ranma ½,6
1208,47,kei-clone,45,Rurouni Kenshin: Meiji Kenkaku Romantan,6
1209,47,kei-clone,79,Shuffle!,6
1210,47,kei-clone,2942,Sketchbook: Full Color's,5
1211,47,kei-clone,177,Tsubasa Chronicle,5
1212,47,kei-clone,1840,Zero no Tsukaima: Futatsuki no Kishi,7
1213,47,kei-clone,20,Naruto,8
1214,47,kei-clone,1564,Pokemon Advanced Generation,4
1215,47,kei-clone,481,Yu☆Gi☆Oh! Duel Monsters,5
1216,48,seif,9062,Angel Beats! Specials,7
1217,48,seif,6746,Durarara!!,8
1218,48,seif,6702,Fairy Tail,6
1219,48,seif,9314,Fractale,7
1220,48,seif,9367,Freezing,5
1221,48,seif,9041,IS: Infinite Stratos,6
1222,48,seif,6594,Katanagatari,7
1223,48,seif,8129,Kuragehime,6
1224,48,seif,9756,Mahou Shoujo Madoka★Magica,8
1225,48,seif,7769,Ookami-san to Shichinin no Nakama-tachi,7
1226,48,seif,8476,Otome Youkai Zakuro,6
1227,48,seif,7588,Saraiya Goyou,6
1228,48,seif,8934,Star Driver: Kagayaki no Takuto,6
1229,48,seif,9241,Super Robot Taisen OG: The Inspector,6
1230,48,seif,8311,Tegamibachi Reverse,6
1231,48,seif,9331,Yumekui Merry,6
1232,48,seif,6408,"""Bungaku Shoujo"" Movie",8
1233,48,seif,3269,.hack//G.U. Trilogy,5
1234,48,seif,873,.hack//Roots,5
1235,48,seif,48,.hack//Sign,8
1236,48,seif,298,.hack//Tasogare no Udewa Densetsu,7
1237,48,seif,6682,11eyes,6
1238,48,seif,101,Air,8
1239,48,seif,857,Air Gear,5
1240,48,seif,713,Air Movie,6
1241,48,seif,3359,Amatsuki,7
1242,48,seif,6547,Angel Beats!,6
1243,48,seif,10067,Angel Beats! Another Epilogue,5
1244,48,seif,7193,Aoi Bungaku Series,8
1245,48,seif,1586,Aoi Umi no Tristia,4
1246,48,seif,54,Appleseed (Movie),5
1247,48,seif,2969,Appleseed Saga Ex Machina,7
1248,48,seif,6032,Aquarion Movie: Ippatsu Gyakuten-hen,5
1249,48,seif,477,Aria the Animation,7
1250,48,seif,962,Aria the Natural,6
1251,48,seif,3297,Aria the Origination,8
1252,48,seif,2563,Aria the OVA: Arietta,7
1253,48,seif,492,Armitage III: Dual-Matrix,6
1254,48,seif,1554,Asatte no Houkou.,6
1255,48,seif,5342,Asura Cryin',6
1256,48,seif,6676,Asura Cryin' 2,4
1257,48,seif,56,Avenger,4
1258,48,seif,104,Ayashi no Ceres,7
1259,48,seif,2251,Baccano!,6
1260,48,seif,3901,Baccano! Specials,6
1261,48,seif,5081,Bakemonogatari,7
1262,48,seif,1576,Bakumatsu Kikansetsu Irohanihoheto,5
1263,48,seif,109,Bakuretsu Tenshi,6
1264,48,seif,2986,Bamboo Blade,5
1265,48,seif,8278,Biohazard 4: Incubate,4
1266,48,seif,3446,Biohazard: Degeneration,7
1267,48,seif,530,Bishoujo Senshi Sailor Moon,6
1268,48,seif,531,Bishoujo Senshi Sailor Moon R: The Movie,5
1269,48,seif,1498,Black Blood Brothers,6
1270,48,seif,889,Black Lagoon,7
1271,48,seif,1519,Black Lagoon: The Second Barrage,9
1272,48,seif,3407,Blassreiter,6
1273,48,seif,4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,4
1274,48,seif,762,Bleach: Memories in the Rain,6
1275,48,seif,834,Bleach: The Sealed Sword Frenzy,4
1276,48,seif,150,Blood+,8
1277,48,seif,405,Blood: The Last Vampire,6
1278,48,seif,819,Boku wa Imouto ni Koi wo Suru,5
1279,48,seif,4177,Bounen no Xamdou,8
1280,48,seif,1681,Brave Story,7
1281,48,seif,568,Bubblegum Crisis Tokyo 2040,6
1282,48,seif,3389,Bus Gamer,3
1283,48,seif,1536,Busou Renkin,6
1284,48,seif,1689,Byousoku 5 Centimeter,9
1285,48,seif,5356,Canaan,7
1286,48,seif,3087,Cencoroll,6
1287,48,seif,59,Chobits,7
1288,48,seif,112,Chou Henshin Cosprayers,2
1289,48,seif,60,Chrno Crusade,8
1290,48,seif,2167,Clannad,7
1291,48,seif,6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",6
1292,48,seif,4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",7
1293,48,seif,1818,Claymore,8
1294,48,seif,1575,Code Geass: Hangyaku no Lelouch,7
1295,48,seif,2904,Code Geass: Hangyaku no Lelouch R2,8
1296,48,seif,1482,D.Gray-man,6
1297,48,seif,61,D.N.Angel,6
1298,48,seif,2025,Darker than Black: Kuro no Keiyakusha,6
1299,48,seif,4182,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,6
1300,48,seif,6573,Darker than Black: Ryuusei no Gemini,8
1301,48,seif,63,DearS,5
1302,48,seif,1535,Death Note,7
1303,48,seif,2164,Dennou Coil,10
1304,48,seif,5177,Denpa-teki na Kanojo,6
1305,48,seif,8086,Densetsu no Yuusha no Densetsu,7
1306,48,seif,1364,Detective Conan Movie 05: Countdown to Heaven,5
1307,48,seif,1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,5
1308,48,seif,1726,Devil May Cry,5
1309,48,seif,552,Digimon Adventure,4
1310,48,seif,874,Digimon Tamers,4
1311,48,seif,2123,Digimon X-Evolution,4
1312,48,seif,424,Dirty Pair,5
1313,48,seif,5593,Dogs: Bullets & Carnage,6
1314,48,seif,225,Dragon Ball GT,2
1315,48,seif,3230,Druaga no Tou: The Aegis of Uruk,6
1316,48,seif,226,Elfen Lied,6
1317,48,seif,1250,Erementar Gerad,6
1318,48,seif,790,Ergo Proxy,7
1319,48,seif,2759,Evangelion: 1.0 You Are (Not) Alone,7
1320,48,seif,3784,Evangelion: 2.0 You Can (Not) Advance,8
1321,48,seif,455,Fantastic Children,8
1322,48,seif,356,Fate/stay night,7
1323,48,seif,1126,Figure 17: Tsubasa & Hikaru,6
1324,48,seif,426,Final Fantasy,6
1325,48,seif,317,Final Fantasy VII: Advent Children,7
1326,48,seif,408,Final Fantasy VII: Last Order,6
1327,48,seif,5178,First Squad: The Moment of Truth,4
1328,48,seif,71,Full Metal Panic!,8
1329,48,seif,73,Full Metal Panic! The Second Raid,8
1330,48,seif,1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,7
1331,48,seif,72,Full Metal Panic? Fumoffu,7
1332,48,seif,121,Fullmetal Alchemist,9
1333,48,seif,5114,Fullmetal Alchemist: Brotherhood,9
1334,48,seif,6421,Fullmetal Alchemist: Brotherhood Specials,6
1335,48,seif,908,Fullmetal Alchemist: Premium Collection,7
1336,48,seif,664,Fullmetal Alchemist: Reflections,7
1337,48,seif,430,Fullmetal Alchemist: The Conqueror of Shamballa,7
1338,48,seif,123,Fushigi Yuugi,7
1339,48,seif,344,Futatsu no Spica,7
1340,48,seif,4725,Ga-Rei: Zero,7
1341,48,seif,2890,Gake no Ue no Ponyo,6
1342,48,seif,1858,Gakuen Utopia Manabi Straight!,7
1343,48,seif,3219,Gakuen Utopia Manabi Straight!: Natsu da! Manabi da! Kyouka Gasshuku da!,7
1344,48,seif,239,Gankutsuou,7
1345,48,seif,909,Geneshaft,4
1346,48,seif,132,GetBackers,4
1347,48,seif,1571,Ghost Hunt,7
1348,48,seif,1140,Giniro no Kami no Agito,6
1349,48,seif,336,Ginyuu Mokushiroku Meine Liebe,5
1350,48,seif,771,Ginyuu Mokushiroku Meine Liebe Wieder,5
1351,48,seif,133,Green Green,5
1352,48,seif,297,Grenadier: Hohoemi no Senshi,5
1353,48,seif,266,Gunparade March: Arata Naru Kougunka,5
1354,48,seif,134,Gunslinger Girl,9
1355,48,seif,3231,Gunslinger Girl: Il Teatrino,7
1356,48,seif,4765,Gunslinger Girl: Il Teatrino OVA,7
1357,48,seif,650,Gunsmith Cats,4
1358,48,seif,387,Haibane Renmei,9
1359,48,seif,6895,Hakuouki,6
1360,48,seif,413,Hametsu no Mars,2
1361,48,seif,587,Hanbun no Tsuki ga Noboru Sora,6
1362,48,seif,270,Hellsing,7
1363,48,seif,2002,Heroic Age,7
1364,48,seif,2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,7
1365,48,seif,360,Himiko-den,5
1366,48,seif,1721,Hitohira,8
1367,48,seif,258,Hitsuji no Uta,5
1368,48,seif,256,Hoshi no Koe,9
1369,48,seif,1220,Hoshizora Kiseki,6
1370,48,seif,475,Hotori: Tada Saiwai wo Koinegau,7
1371,48,seif,431,Howl no Ugoku Shiro,9
1372,48,seif,4550,Hyakko,6
1373,48,seif,359,I'll/CKBC,6
1374,48,seif,6610,Ibara no Ou,8
1375,48,seif,248,Ichigo 100%,6
1376,48,seif,642,Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,5
1377,48,seif,488,Ichigo Mashimaro,7
1378,48,seif,4811,Ichigo Mashimaro Encore,7
1379,48,seif,1888,Ichigo Mashimaro OVA,7
1380,48,seif,1694,iDOLM@STER Xenoglossia,7
1381,48,seif,822,Initial D Extra Stage,5
1382,48,seif,468,Innocence,6
1383,48,seif,1230,Innocent Venus,6
1384,48,seif,1085,Interlude,5
1385,48,seif,452,InuYasha Movie 1: Toki wo Koeru Omoi,6
1386,48,seif,450,InuYasha Movie 2: Kagami no Naka no Mugenjou,7
1387,48,seif,451,InuYasha Movie 3: Tenka Hadou no Ken,7
1388,48,seif,449,InuYasha Movie 4: Guren no Houraijima,6
1389,48,seif,432,Iria: Zeiram The Animation,5
1390,48,seif,5781,Isekai no Seikishi Monogatari,5
1391,48,seif,2523,Izumo: Takeki Tsurugi no Senki,5
1392,48,seif,228,Jigoku Shoujo,5
1393,48,seif,141,Jinki:Extend,6
1394,48,seif,953,Juu Ou Sei,6
1395,48,seif,153,Juuni Kokuki,7
1396,48,seif,5680,K-On!,8
1397,48,seif,7791,K-On!!,7
1398,48,seif,427,Kaleido Star,10
1399,48,seif,428,Kaleido Star: Aratanaru Tsubasa - Extra Stage,7
1400,48,seif,1501,Kaleido Star: Good da yo! Goood!!,6
1401,48,seif,429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,10
1402,48,seif,3958,Kannagi,7
1403,48,seif,5978,Kannagi: Moshimo Kannagi ga Attara...,6
1404,48,seif,143,Kannazuki no Miko,7
1405,48,seif,1530,Kanon (2006),7
1406,48,seif,2593,Kara no Kyoukai Movie 1: Fukan Fuukei,9
1407,48,seif,3782,Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen),9
1408,48,seif,3783,Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,9
1409,48,seif,4280,Kara no Kyoukai Movie 4: Garan no Dou,9
1410,48,seif,4282,Kara no Kyoukai Movie 5: Mujun Rasen,8
1411,48,seif,5204,Kara no Kyoukai Movie 6: Boukyaku Rokuon,9
1412,48,seif,5205,Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),9
1413,48,seif,1691,Kaze no Stigma,5
1414,48,seif,572,Kaze no Tani no Nausicaä,5
1415,48,seif,6205,Kämpfer,7
1416,48,seif,1606,Kekkaishi,6
1417,48,seif,5420,Kemono no Souja Erin,8
1418,48,seif,1086,Kenran Butou Sai: The Mars Daybreak,6
1419,48,seif,845,Kiba,6
1420,48,seif,3349,Kiddy GiRL-AND,6
1421,48,seif,5859,Kiddy GiRL-AND Pilot,6
1422,48,seif,274,Kiddy Grade,6
1423,48,seif,93,Kidou Senshi Gundam SEED,7
1424,48,seif,94,Kidou Senshi Gundam SEED Destiny,5
1425,48,seif,864,Kidou Senshi Gundam SEED MSV Astray,3
1426,48,seif,1556,Kikoushi Enma,7
1427,48,seif,1087,Kimagure Orange☆Road,6
1428,48,seif,825,King of Fighters: Another Day,3
1429,48,seif,1579,Kiniro no Corda: Primo Passo,5
1430,48,seif,3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,5
1431,48,seif,2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,6
1432,48,seif,1379,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,7
1433,48,seif,766,Kishin Houkou Demonbane,5
1434,48,seif,1067,Kishin Houkou Demonbane (TV),6
1435,48,seif,3323,Kite Liberator,5
1436,48,seif,4262,Koihime†Musou,5
1437,48,seif,467,Koukaku Kidoutai: Stand Alone Complex,8
1438,48,seif,1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,9
1439,48,seif,801,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,8
1440,48,seif,4186,Koukaku no Regios,6
1441,48,seif,237,Koukyoushihen Eureka Seven,8
1442,48,seif,4246,Koukyoushihen Eureka Seven: Pocket ga Niji de Ippai,7
1443,48,seif,433,"Kumo no Mukou, Yakusoku no Basho",10
1444,48,seif,1032,Kumo no You ni Kaze no You ni,5
1445,48,seif,483,Kurau Phantom Memory,8
1446,48,seif,3358,Kure-nai,7
1447,48,seif,97,Last Exile,9
1448,48,seif,1013,Le Chevalier D'Eon,7
1449,48,seif,434,Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,3
1450,48,seif,671,Lemon Angel Project,5
1451,48,seif,7598,Loups=Garous,6
1452,48,seif,3572,Macross F,9
1453,48,seif,5310,Macross F Movie 1: Itsuwari no Utahime,6
1454,48,seif,4454,Macross F: Close Encounter - Deculture Edition,7
1455,48,seif,474,Macross Plus,7
1456,48,seif,194,Macross Zero,8
1457,48,seif,1089,Macross: Do You Remember Love?,6
1458,48,seif,252,Madlax,7
1459,48,seif,435,Magic Knight Rayearth,7
1460,48,seif,157,Mahou Sensei Negima!,6
1461,48,seif,76,Mahou Shoujo Lyrical Nanoha,7
1462,48,seif,77,Mahou Shoujo Lyrical Nanoha A's,8
1463,48,seif,1915,Mahou Shoujo Lyrical Nanoha StrikerS,7
1464,48,seif,4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,7
1465,48,seif,872,Mahou Shoujo-tai Arusu,6
1466,48,seif,4483,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,6
1467,48,seif,98,Mai-HiME,9
1468,48,seif,99,Mai-Otome,6
1469,48,seif,3268,Mai-Otome 0: S.ifr,7
1470,48,seif,1609,Mai-Otome Zwei,5
1471,48,seif,860,Makai Senki Disgaea,5
1472,48,seif,158,Maria-sama ga Miteru,6
1473,48,seif,1729,Maria-sama ga Miteru 3rd,7
1474,48,seif,3750,Maria-sama ga Miteru 4th,7
1475,48,seif,444,Maria-sama ga Miteru: Haru,6
1476,48,seif,363,Memories Off 3.5,5
1477,48,seif,222,Mezzo DSA,5
1478,48,seif,4087,Michiko to Hatchin,8
1479,48,seif,330,Midori no Hibi,7
1480,48,seif,2963,Minami-ke,7
1481,48,seif,5713,Minami-ke Betsubara,7
1482,48,seif,5162,Minami-ke Okaeri,6
1483,48,seif,3225,Minami-ke Okawari,7
1484,48,seif,2751,Miyori no Mori,5
1485,48,seif,3342,Mnemosyne: Mnemosyne no Musume-tachi,7
1486,48,seif,164,Mononoke Hime,8
1487,48,seif,624,Mouse,3
1488,48,seif,323,Mousou Dairinin,5
1489,48,seif,4151,Mugen no Juunin,5
1490,48,seif,593,Mugen no Ryvius,6
1491,48,seif,1696,Murder Princess,6
1492,48,seif,2603,Mushi-Uta,7
1493,48,seif,457,Mushishi,6
1494,48,seif,20,Naruto,6
1495,48,seif,442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,6
1496,48,seif,936,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,4
1497,48,seif,761,Naruto: Akaki Yotsuba no Clover wo Sagase,5
1498,48,seif,4437,Naruto: Shippuuden Movie 2 - Kizuna,5
1499,48,seif,594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,6
1500,48,seif,4081,Natsume Yuujinchou,7
1501,48,seif,1619,Negima!? Haru Special!?,6
1502,48,seif,1732,Negima!? Natsu Special!?,5
1503,48,seif,597,Neko no Ongaeshi,8
1504,48,seif,30,Neon Genesis Evangelion,6
1505,48,seif,32,Neon Genesis Evangelion: The End of Evangelion,6
1506,48,seif,1210,NHK ni Youkoso!,7
1507,48,seif,800,NieA Under 7,5
1508,48,seif,2970,Night Wizard,5
1509,48,seif,3673,Nijuu Mensou no Musume,6
1510,48,seif,942,Nishi no Yoki Majo: Astraea Testament,5
1511,48,seif,1698,Nodame Cantabile,7
1512,48,seif,4477,Nodame Cantabile: Paris-hen,7
1513,48,seif,584,Noein: Mou Hitori no Kimi e,7
1514,48,seif,272,Noir,8
1515,48,seif,6512,Nyan Koi!,7
1516,48,seif,4155,One Piece Film: Strong World,7
1517,48,seif,8740,One Piece Film: Strong World Episode 0,6
1518,48,seif,459,One Piece Movie 01,6
1519,48,seif,1238,One Piece: Mamore! Saigo no Dai Butai,6
1520,48,seif,1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,6
1521,48,seif,1094,One Piece: Umi no Heso no Daibouken-hen,6
1522,48,seif,195,Onegai☆Teacher,7
1523,48,seif,443,Onegai☆Teacher: Himitsu na Futari,7
1524,48,seif,196,Onegai☆Twins,7
1525,48,seif,2966,Ookami to Koushinryou,7
1526,48,seif,5341,Ookami to Koushinryou II,8
1527,48,seif,6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,6
1528,48,seif,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,7
1529,48,seif,525,Otogizoushi,7
1530,48,seif,108,Ou Dorobou Jing in Seventh Heaven,5
1531,48,seif,853,Ouran Koukou Host Club,8
1532,48,seif,770,Pale Cocoon,8
1533,48,seif,161,Peace Maker Kurogane,7
1534,48,seif,437,Perfect Blue,8
1535,48,seif,438,Phantom The Animation,5
1536,48,seif,329,Planetes,7
1537,48,seif,1538,Pumpkin Scissors,6
1538,48,seif,208,R.O.D: Read or Die,8
1539,48,seif,209,R.O.D: The TV,9
1540,48,seif,417,Ragnarök The Animation,5
1541,48,seif,165,RahXephon,8
1542,48,seif,559,RahXephon: Kansoukyoku/Kanojo to Kanojo Jishin to - Thatness and Thereness,7
1543,48,seif,758,RahXephon: Tagen Hensoukyoku,6
1544,48,seif,919,Ray The Animation,5
1545,48,seif,1954,Rayearth,7
1546,48,seif,3363,RD Sennou Chousashitsu,5
1547,48,seif,1601,Red Garden,6
1548,48,seif,2369,Rental Magica,6
1549,48,seif,439,RG Veda,6
1550,48,seif,4618,RideBack,6
1551,48,seif,197,Rizelmine,2
1552,48,seif,1942,Rocket Girls,5
1553,48,seif,1699,Romeo x Juliet,7
1554,48,seif,64,Rozen Maiden,7
1555,48,seif,1719,Rozen Maiden: Ouvertüre,8
1556,48,seif,65,Rozen Maiden: Träumend,7
1557,48,seif,45,Rurouni Kenshin: Meiji Kenkaku Romantan,7
1558,48,seif,46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,6
1559,48,seif,44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,9
1560,48,seif,168,s.CRY.ed,7
1561,48,seif,529,Saishuu Heiki Kanojo,8
1562,48,seif,609,Saishuu Heiki Kanojo: Another Love Song,7
1563,48,seif,4213,Saishuu Shiken Kujira Progressive,5
1564,48,seif,130,Saiyuuki Reload,5
1565,48,seif,608,Sakura Taisen: Katsudou Shashin,6
1566,48,seif,562,Sakura Taisen: Le Nouveau Paris,6
1567,48,seif,166,Samurai 7,7
